unidade;ano;mes;setor_centro_custo;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
HAC;2022,0;10,0;AMBULATORIO - ESPECIALIDADES;2,0;;16,0;
HAC;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;79,0;0,6370967741935484;1936,0;15,612903225806452
HAC;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;285,0;2,4152542372881354;4902,0;41,54237288135593
HAC;2022,0;10,0;UNIDADE URGENCIA/EMERGENCIA;60,0;;1174,0;
HAC;2022,0;10,0;UTI - ADULTO;202,0;33,666666666666664;3558,0;593,0
HAC;2022,0;11,0;BLOCO CIRURGICO;1,0;;18,0;
HAC;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;71,0;0,7395833333333334;1758,0;18,3125
HAC;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;224,0;2,3092783505154637;4767,0;49,144329896907216
HAC;2022,0;11,0;UNIDADE URGENCIA/EMERGENCIA;58,0;;869,0;
HAC;2022,0;11,0;UTI - ADULTO;172,0;21,5;2891,0;361,375
HAC;2022,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;98,0;0,98989898989899;2781,0;28,09090909090909
HAC;2022,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;283,0;2,282258064516129;5124,0;41,32258064516129
HAC;2022,0;12,0;UNIDADE URGENCIA/EMERGENCIA;59,0;;1069,0;
HAC;2022,0;12,0;UTI - ADULTO;191,0;21,22222222222222;3254,0;361,55555555555554
HAC;2023,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;132,0;1,3608247422680413;2805,0;28,917525773195877
HAC;2023,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;243,0;2,169642857142857;5476,0;48,892857142857146
HAC;2023,0;1,0;UNIDADE URGENCIA/EMERGENCIA;51,0;;1076,0;
HAC;2023,0;1,0;UTI - ADULTO;222,0;55,5;3739,0;934,75
HAC;2023,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;76,0;0,6551724137931034;2104,0;18,137931034482758
HAC;2023,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;247,0;2,330188679245283;4887,0;46,10377358490566
HAC;2023,0;2,0;UNIDADE URGENCIA/EMERGENCIA;53,0;;1072,0;
HAC;2023,0;2,0;UTI - ADULTO;173,0;19,22222222222222;3097,0;344,1111111111111
HAC;2023,0;3,0;BLOCO CIRURGICO;1,0;;22,0;
HAC;2023,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;99,0;0,5963855421686747;2678,0;16,132530120481928
HAC;2023,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;250,0;2,4038461538461537;5299,0;50,95192307692308
HAC;2023,0;3,0;UNIDADE URGENCIA/EMERGENCIA;72,0;;1117,0;
HAC;2023,0;3,0;UTI - ADULTO;189,0;9,947368421052632;3071,0;161,6315789473684
HAC;2023,0;4,0;QUIMIOTERAPIA;1,0;;45,0;
HAC;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;83,0;0,6287878787878788;2692,0;20,393939393939394
HAC;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;288,0;2,526315789473684;6111,0;53,60526315789474
HAC;2023,0;4,0;UNIDADE URGENCIA/EMERGENCIA;70,0;;1035,0;
HAC;2023,0;4,0;UTI - ADULTO;247,0;30,875;3512,0;439,0
HAC;2023,0;5,0;AMBULATORIO - ESPECIALIDADES;2,0;;10,0;
HAC;2023,0;5,0;QUIMIOTERAPIA;3,0;;6,0;
HAC;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;112,0;0,7044025157232704;2351,0;14,786163522012579
HAC;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;259,0;2,4205607476635516;5254,0;49,10280373831776
HAC;2023,0;5,0;UNIDADE URGENCIA/EMERGENCIA;32,0;;724,0;
HAC;2023,0;5,0;UTI - ADULTO;195,0;15,0;4000,0;307,6923076923077
HAC;2023,0;6,0;AMBULATORIO - ESPECIALIDADES;2,0;;20,0;
HAC;2023,0;6,0;BLOCO CIRURGICO;2,0;;15,0;
HAC;2023,0;6,0;QUIMIOTERAPIA;1,0;;17,0;
HAC;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;122,0;0,8243243243243243;2502,0;16,905405405405407
HAC;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;312,0;2,7130434782608694;6033,0;52,46086956521739
HAC;2023,0;6,0;UNIDADE URGENCIA/EMERGENCIA;55,0;;846,0;
HAC;2023,0;6,0;UTI - ADULTO;223,0;44,6;3838,0;767,6
HAC;2023,0;7,0;QUIMIOTERAPIA;2,0;;17,0;
HAC;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;102,0;0,5930232558139535;1925,0;11,19186046511628
HAC;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;318,0;3,212121212121212;5820,0;58,78787878787879
HAC;2023,0;7,0;UNIDADE URGENCIA/EMERGENCIA;65,0;;1078,0;
HAC;2023,0;7,0;UTI - ADULTO;167,0;16,7;3229,0;322,9
HAC;2023,0;8,0;QUIMIOTERAPIA;3,0;;17,0;
HAC;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;86,0;0,5088757396449705;2010,0;11,893491124260356
HAC;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;244,0;2,515463917525773;6232,0;64,24742268041237
HAC;2023,0;8,0;UNIDADE URGENCIA/EMERGENCIA;57,0;;1166,0;
HAC;2023,0;8,0;UTI - ADULTO;222,0;24,666666666666668;3925,0;436,1111111111111
HAC;2023,0;9,0;AMBULATORIO - ESPECIALIDADES;1,0;;40,0;
HAC;2023,0;9,0;BLOCO CIRURGICO;3,0;;46,0;
HAC;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;88,0;0,624113475177305;2426,0;17,20567375886525
HAC;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;247,0;1,976;6690,0;53,52
HAC;2023,0;9,0;UNIDADE URGENCIA/EMERGENCIA;76,0;;1415,0;
HAC;2023,0;9,0;UTI - ADULTO;160,0;20,0;3527,0;440,875
HAC;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;96,0;0,6075949367088608;2722,0;17,227848101265824
HAC;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;239,0;1,9916666666666667;6404,0;53,36666666666667
HAC;2023,0;10,0;UNIDADE URGENCIA/EMERGENCIA;78,0;;1293,0;
HAC;2023,0;10,0;UTI - ADULTO;225,0;37,5;4341,0;723,5
HAC;2023,0;11,0;AMBULATORIO - ESPECIALIDADES;1,0;;60,0;
HAC;2023,0;11,0;BLOCO CIRURGICO;1,0;;52,0;
HAC;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;112,0;0,875;2485,0;19,4140625
HAC;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;244,0;2,4158415841584158;6516,0;64,51485148514851
HAC;2023,0;11,0;UNIDADE URGENCIA/EMERGENCIA;53,0;;1110,0;
HAC;2023,0;11,0;UTI - ADULTO;198,0;33,0;3642,0;607,0
HAC;2023,0;12,0;BLOCO CIRURGICO;2,0;;35,0;
HAC;2023,0;12,0;QUIMIOTERAPIA;1,0;;22,0;
HAC;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;76,0;0,562962962962963;2435,0;18,037037037037038
HAC;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;248,0;2,2752293577981653;5831,0;53,4954128440367
HAC;2023,0;12,0;UNIDADE URGENCIA/EMERGENCIA;67,0;;1288,0;
HAC;2023,0;12,0;UTI - ADULTO;206,0;34,333333333333336;3743,0;623,8333333333334
HAC;2024,0;1,0;AMBULATORIO - ESPECIALIDADES;2,0;;3,0;
HAC;2024,0;1,0;BLOCO CIRURGICO;5,0;;107,0;
HAC;2024,0;1,0;QUIMIOTERAPIA;2,0;;21,0;
HAC;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;80,0;0,5517241379310345;1715,0;11,827586206896552
HAC;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;318,0;2,3909774436090228;6984,0;52,51127819548872
HAC;2024,0;1,0;UNIDADE URGENCIA/EMERGENCIA;79,0;;1493,0;
HAC;2024,0;1,0;UTI - ADULTO;221,0;55,25;3727,0;931,75
HAC;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;74,0;0,5174825174825175;1254,0;8,76923076923077
HAC;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;229,0;1,5684931506849316;4969,0;34,034246575342465
HAC;2024,0;2,0;UNIDADE URGENCIA/EMERGENCIA;81,0;;1349,0;
HAC;2024,0;2,0;UTI - ADULTO;133,0;44,333333333333336;3270,0;1090,0
HAC;2024,0;3,0;BLOCO CIRURGICO;2,0;;40,0;
HAC;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;57,0;0,3958333333333333;1687,0;11,715277777777779
HAC;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;327,0;2,2867132867132867;7564,0;52,89510489510489
HAC;2024,0;3,0;UNIDADE URGENCIA/EMERGENCIA;70,0;;1391,0;
HAC;2024,0;3,0;UTI - ADULTO;186,0;31,0;3859,0;643,1666666666666
HAC;2024,0;4,0;QUIMIOTERAPIA;1,0;;4,0;
HAC;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;74,0;0,5174825174825175;1868,0;13,062937062937063
HAC;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;360,0;1,988950276243094;7078,0;39,10497237569061
HAC;2024,0;4,0;UNIDADE URGENCIA/EMERGENCIA;72,0;;1547,0;
HAC;2024,0;4,0;UTI - ADULTO;137,0;12,454545454545455;3479,0;316,27272727272725
HAC;2024,0;5,0;AMBULATORIO - ESPECIALIDADES;1,0;;13,0;
HAC;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;74,0;0,5068493150684932;2039,0;13,965753424657533
HAC;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;330,0;2,129032258064516;8046,0;51,909677419354836
HAC;2024,0;5,0;UNIDADE URGENCIA/EMERGENCIA;89,0;;1639,0;
HAC;2024,0;5,0;UTI - ADULTO;225,0;20,454545454545453;3828,0;348,0
HAC;2024,0;6,0;AMBULATORIO - ESPECIALIDADES;3,0;;29,0;
HAC;2024,0;6,0;BLOCO CIRURGICO;2,0;;36,0;
HAC;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;71,0;0,5259259259259259;1442,0;10,681481481481482
HAC;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;351,0;2,763779527559055;7520,0;59,21259842519685
HAC;2024,0;6,0;UNIDADE URGENCIA/EMERGENCIA;63,0;;1144,0;
HAC;2024,0;6,0;UTI - ADULTO;262,0;16,375;4111,0;256,9375
HAC;2024,0;7,0;BLOCO CIRURGICO;1,0;;26,0;
HAC;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;72,0;0,4897959183673469;1693,0;11,517006802721088
HAC;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;302,0;2,237037037037037;8555,0;63,370370370370374
HAC;2024,0;7,0;UNIDADE URGENCIA/EMERGENCIA;71,0;;1386,0;
HAC;2024,0;7,0;UTI - ADULTO;181,0;22,625;4155,0;519,375
HAC;2024,0;8,0;AMBULATORIO - ESPECIALIDADES;2,0;;25,0;
HAC;2024,0;8,0;BLOCO CIRURGICO;3,0;;32,0;
HAC;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;74,0;0,4868421052631579;1456,0;9,578947368421053
HAC;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;309,0;1,8841463414634145;7286,0;44,426829268292686
HAC;2024,0;8,0;UNIDADE URGENCIA/EMERGENCIA;92,0;;1338,0;
HAC;2024,0;8,0;UTI - ADULTO;206,0;41,2;4374,0;874,8
HAC;2024,0;9,0;BLOCO CIRURGICO;3,0;;23,0;
HAC;2024,0;9,0;QUIMIOTERAPIA;1,0;;25,0;
HAC;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;56,0;0,34782608695652173;1211,0;7,521739130434782
HAC;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;339,0;2,5488721804511276;8052,0;60,54135338345865
HAC;2024,0;9,0;UNIDADE URGENCIA/EMERGENCIA;62,0;;1301,0;
HAC;2024,0;9,0;UTI - ADULTO;181,0;10,055555555555555;4099,0;227,72222222222223
HAC;2024,0;10,0;BLOCO CIRURGICO;2,0;;39,0;
HAC;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;105,0;0,6140350877192983;1754,0;10,257309941520468
HAC;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;285,0;1,8874172185430464;8377,0;55,47682119205298
HAC;2024,0;10,0;UNIDADE URGENCIA/EMERGENCIA;80,0;;1475,0;
HAC;2024,0;10,0;UTI - ADULTO;180,0;36,0;4249,0;849,8
HAC;2024,0;11,0;AMBULATORIO - ESPECIALIDADES;1,0;;16,0;
HAC;2024,0;11,0;BLOCO CIRURGICO;2,0;;42,0;
HAC;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;63,0;0,45323741007194246;1456,0;10,474820143884893
HAC;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;261,0;1,535294117647059;7254,0;42,67058823529412
HAC;2024,0;11,0;UNIDADE URGENCIA/EMERGENCIA;114,0;;1772,0;
HAC;2024,0;11,0;UTI - ADULTO;216,0;30,857142857142858;4489,0;641,2857142857143
HAC;2024,0;12,0;BLOCO CIRURGICO;2,0;;81,0;
HAC;2024,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;69,0;0,4791666666666667;1367,0;9,493055555555555
HAC;2024,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;317,0;2,2642857142857142;8135,0;58,107142857142854
HAC;2024,0;12,0;UNIDADE URGENCIA/EMERGENCIA;85,0;;1297,0;
HAC;2024,0;12,0;UTI - ADULTO;159,0;17,666666666666668;4162,0;462,44444444444446
HAC;2025,0;1,0;BLOCO CIRURGICO;6,0;;51,0;
HAC;2025,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;91,0;0,6642335766423357;1944,0;14,18978102189781
HAC;2025,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;363,0;2,0508474576271185;7925,0;44,77401129943503
HAC;2025,0;1,0;UNIDADE URGENCIA/EMERGENCIA;86,0;;1726,0;
HAC;2025,0;1,0;UTI - ADULTO;219,0;21,9;4219,0;421,9
HAC;2025,0;2,0;AMBULATORIO - ESPECIALIDADES;1,0;;16,0;
HAC;2025,0;2,0;BLOCO CIRURGICO;5,0;;43,0;
HAC;2025,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;85,0;0,7589285714285714;1646,0;14,696428571428571
HAC;2025,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;295,0;1,9798657718120805;7666,0;51,4496644295302
HAC;2025,0;2,0;UNIDADE URGENCIA/EMERGENCIA;99,0;;1484,0;
HAC;2025,0;2,0;UTI - ADULTO;152,0;13,818181818181818;3576,0;325,09090909090907
HAC;2025,0;3,0;AMBULATORIO - ESPECIALIDADES;2,0;;54,0;
HAC;2025,0;3,0;BLOCO CIRURGICO;8,0;;82,0;
HAC;2025,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;99,0;0,8389830508474576;2476,0;20,983050847457626
HAC;2025,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;328,0;1,5845410628019323;8081,0;39,03864734299517
HAC;2025,0;3,0;UNIDADE URGENCIA/EMERGENCIA;117,0;;1978,0;
HAC;2025,0;3,0;UTI - ADULTO;230,0;25,555555555555557;4486,0;498,44444444444446
HAC;2025,0;4,0;AMBULATORIO - ESPECIALIDADES;1,0;;6,0;
HAC;2025,0;4,0;BLOCO CIRURGICO;8,0;;32,0;
HAC;2025,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;102,0;0,6986301369863014;2541,0;17,404109589041095
HAC;2025,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;338,0;1,8469945355191257;9154,0;50,021857923497265
HAC;2025,0;4,0;UNIDADE URGENCIA/EMERGENCIA;144,0;;2436,0;
HAC;2025,0;4,0;UTI - ADULTO;164,0;82,0;3977,0;1988,5
HAC;2025,0;5,0;AMBULATORIO DE ONCOLOGIA CLINICA;2,0;;16,0;
HAC;2025,0;5,0;BLOCO CIRURGICO;4,0;;54,0;
HAC;2025,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;89,0;0,7235772357723578;2385,0;19,390243902439025
HAC;2025,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;358,0;1,9042553191489362;9744,0;51,829787234042556
HAC;2025,0;5,0;UNIDADE URGENCIA/EMERGENCIA;160,0;;1982,0;
HAC;2025,0;5,0;UTI - ADULTO;232,0;33,142857142857146;4414,0;630,5714285714286
HAC;2025,0;6,0;BLOCO CIRURGICO;6,0;;32,0;
HAC;2025,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;113,0;0,9186991869918699;2778,0;22,585365853658537
HAC;2025,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;299,0;1,689265536723164;7027,0;39,70056497175141
HAC;2025,0;6,0;UNIDADE URGENCIA/EMERGENCIA;165,0;;2277,0;
HAC;2025,0;6,0;UTI - ADULTO;197,0;28,142857142857142;4171,0;595,8571428571429
HAC;2025,0;7,0;AMBULATORIO - ESPECIALIDADES;2,0;;14,0;
HAC;2025,0;7,0;BLOCO CIRURGICO;6,0;;16,0;
HAC;2025,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;108,0;0,9908256880733946;2978,0;27,321100917431192
HAC;2025,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;377,0;1,778301886792453;8289,0;39,09905660377358
HAC;2025,0;7,0;UNIDADE URGENCIA/EMERGENCIA;164,0;;2112,0;
HAC;2025,0;7,0;UTI - ADULTO;290,0;72,5;4894,0;1223,5
HAC;2025,0;8,0;AMBULATORIO - ESPECIALIDADES;2,0;;32,0;
HAC;2025,0;8,0;BLOCO CIRURGICO;7,0;;35,0;
HAC;2025,0;8,0;QUIMIOTERAPIA;2,0;;35,0;
HAC;2025,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;115,0;0,9663865546218487;2571,0;21,605042016806724
HAC;2025,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;370,0;2,0;9034,0;48,832432432432434
HAC;2025,0;8,0;UNIDADE URGENCIA/EMERGENCIA;144,0;;2131,0;
HAC;2025,0;8,0;UTI - ADULTO;264,0;52,8;4632,0;926,4
HAC;2025,0;9,0;BLOCO CIRURGICO;6,0;;34,0;
HAC;2025,0;9,0;QUIMIOTERAPIA;2,0;;11,0;
HAC;2025,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;132,0;1,4193548387096775;3214,0;34,55913978494624
HAC;2025,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;417,0;2,0541871921182264;10907,0;53,72906403940887
HAC;2025,0;9,0;UNIDADE URGENCIA/EMERGENCIA;149,0;;2332,0;
HAC;2025,0;9,0;UTI - ADULTO;258,0;23,454545454545453;4368,0;397,09090909090907
HAC;2025,0;10,0;AMBULATORIO DE ONCOLOGIA CLINICA;1,0;;23,0;
HAC;2025,0;10,0;CTI ADULTO;116,0;10,545454545454545;2190,0;199,0909090909091
HAC;2025,0;10,0;QUIMIOTERAPIA;1,0;;15,0;
HAC;2025,0;10,0;UDC - OBSERVAÇÃO;6,0;0,17647058823529413;103,0;3,0294117647058822
HAC;2025,0;10,0;UDC - UNIDADE DE DECISÃO CLÍNICA;35,0;;890,0;
HAC;2025,0;10,0;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;32,0;0,8;1297,0;32,425
HAC;2025,0;10,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;112,0;1,2173913043478262;3836,0;41,69565217391305
HAC;2025,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;61,0;1,90625;1452,0;45,375
HAC;2025,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;131,0;3,638888888888889;4176,0;116,0
HAC;2025,0;10,0;UNIDADE URGENCIA/EMERGENCIA;73,0;;975,0;
HAC;2025,0;10,0;UTI - ADULTO;107,0;26,75;1804,0;451,0
HAC;2025,0;11,0;CTI ADULTO;217,0;54,25;4153,0;1038,25
HAC;2025,0;11,0;UDC - OBSERVAÇÃO;17,0;0,25757575757575757;252,0;3,8181818181818183
HAC;2025,0;11,0;UDC - UNIDADE DE DECISÃO CLÍNICA;76,0;;1637,0;
HAC;2025,0;11,0;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;48,0;0,5647058823529412;2004,0;23,576470588235296
HAC;2025,0;11,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;192,0;1,1925465838509317;6592,0;40,94409937888199
HAC;2025,0;12,0;CTI ADULTO;163,0;27,166666666666668;3806,0;634,3333333333334
HAC;2025,0;12,0;UDC - OBSERVAÇÃO;14,0;0,5185185185185185;240,0;8,88888888888889
HAC;2025,0;12,0;UDC - UNIDADE DE DECISÃO CLÍNICA;64,0;;1462,0;
HAC;2025,0;12,0;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;62,0;0,6138613861386139;2341,0;23,178217821782177
HAC;2025,0;12,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;189,0;1,2352941176470589;6870,0;44,90196078431372
HAC;2026,0;1,0;CTI ADULTO;150,0;7,142857142857143;4404,0;209,71428571428572
HAC;2026,0;1,0;UDC - OBSERVAÇÃO;8,0;0,25806451612903225;115,0;3,7096774193548385
HAC;2026,0;1,0;UDC - UNIDADE DE DECISÃO CLÍNICA;52,0;;1597,0;
HAC;2026,0;1,0;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;43,0;0,4777777777777778;1872,0;20,8
HAC;2026,0;1,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;191,0;1,3263888888888888;7319,0;50,826388888888886
HAC;2026,0;2,0;CTI ADULTO;200,0;22,22222222222222;4188,0;465,3333333333333
HAC;2026,0;2,0;UDC - OBSERVAÇÃO;22,0;0,34375;274,0;4,28125
HAC;2026,0;2,0;UDC - UNIDADE DE DECISÃO CLÍNICA;60,0;;1562,0;
HAC;2026,0;2,0;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;49,0;0,6621621621621622;2398,0;32,4054054054054
HAC;2026,0;2,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;144,0;1,2307692307692308;5770,0;49,31623931623932
HCM;2019,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,0;0,07692307692307693;23,0;0,8846153846153846
HCM;2019,0;1,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;41,0;6,833333333333333;359,0;59,833333333333336
HCM;2019,0;2,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;30,0;10,0;261,0;87,0
HCM;2019,0;3,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;28,0;9,333333333333334;241,0;80,33333333333333
HCM;2019,0;4,0;BLOCO CIRURGICO;1,0;;13,0;
HCM;2019,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;10,0;0,4;84,0;3,36
HCM;2019,0;4,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;38,0;9,5;366,0;91,5
HCM;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;1,0;0,043478260869565216;44,0;1,9130434782608696
HCM;2019,0;5,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;32,0;16,0;273,0;136,5
HCM;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,0;0,044444444444444446;27,0;0,6
HCM;2019,0;6,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;14,0;3,5;280,0;70,0
HCM;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;1,0;0,021739130434782608;28,0;0,6086956521739131
HCM;2019,0;7,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;30,0;3,75;292,0;36,5
HCM;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;6,0;0,13333333333333333;57,0;1,2666666666666666
HCM;2019,0;8,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;43,0;8,6;281,0;56,2
HCM;2019,0;9,0;BLOCO CIRURGICO;4,0;;27,0;
HCM;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;9,0;0,17647058823529413;71,0;1,392156862745098
HCM;2019,0;9,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;43,0;43,0;168,0;168,0
HCM;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;4,0;0,06060606060606061;36,0;0,5454545454545454
HCM;2019,0;10,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;29,0;;229,0;
HCM;2019,0;11,0;BLOCO CIRURGICO;1,0;;9,0;
HCM;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;4,0;0,0625;5,0;0,078125
HCM;2019,0;11,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;35,0;7,0;265,0;53,0
HCM;2019,0;12,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;45,0;15,0;249,0;83,0
HCM;2020,0;1,0;AMBULATORIO - ESPECIALIDADES;1,0;;13,0;
HCM;2020,0;1,0;BLOCO CIRURGICO;1,0;0,5;1,0;0,5
HCM;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,0;0,037037037037037035;66,0;1,2222222222222223
HCM;2020,0;1,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;63,0;31,5;475,0;237,5
HCM;2020,0;2,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;57,0;19,0;328,0;109,33333333333333
HCM;2020,0;3,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;30,0;5,0;466,0;77,66666666666667
HCM;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;6,0;1,5;70,0;17,5
HCM;2020,0;4,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;46,0;7,666666666666667;300,0;50,0
HCM;2020,0;5,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;45,0;9,0;267,0;53,4
HCM;2020,0;6,0;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;37,0;9,25;124,0;31,0
